Fiber 1: Spring Idx,x (mm),y (mm),z (mm)
506,-0.6838830881322491,-9.118438355375213,24.023828636945648
507,-2.0305099910505877,-8.911990688784343,24.07130655915305
508,-3.3309837241077087,-8.50788210655345,24.118784481360453
509,-4.556473257284849,-7.915241658995783,24.166262403567856
510,-5.679835230114645,-7.14737618190047,24.21374032577526
511,-6.676215145776777,-6.221471548047895,24.26121824798266
512,-7.523597271922349,-5.158208047532995,24.308696170190064
513,-8.20329108194484,-3.9812985041645,24.356174092397467
514,-8.700343488970818,-2.716959443530903,24.40365201460487
515,-9.003867780854351,-1.3933271062732508,24.451129936812272
516,-9.107282020979826,-0.0398313150484995,24.498607859019675
517,-9.008451695327965,1.31345887115865,24.546085781227077
518,-8.70973351616075,2.6365031666080494,24.59356370343448
519,-8.217919489461805,3.8999568918644925,24.641041625641883
520,-7.54408256810171,5.0758218280170695,24.688519547849285
521,-6.7033273964003985,6.138066656369527,24.735997470056688
522,-5.714451755878432,7.063203234736072,24.783475392264087
523,-4.599526299871812,7.830805952974457,24.83095331447149
524,-3.3834019725334072,8.423962684291638,24.878431236678892
525,-2.093156105548415,8.82964737667583,24.925909158886295
